-0.012372,-0.42425,1.6234,-0.11146,-0.46237,1.6351,-0.16611,-0.33443,1.5703,-0.041425,-0.28093,1.5782
0.027176,-0.28311,1.6582,-0.062193,-0.33729,1.6892,-0.15172,-0.23432,1.6213,-0.041276,-0.15448,1.6077
0.091011,-0.1997,1.65,0.016408,-0.26672,1.6919,-0.097896,-0.18003,1.6401,-0.0042825,-0.084382,1.6116
0.18176,-0.12414,1.6245,0.12715,-0.1936,1.6817,-0.0018598,-0.11184,1.6635,0.077823,-0.010926,1.6134
0.25408,0.044864,1.6116,0.24033,-0.049498,1.6564,0.086879,-0.030929,1.6422,0.11375,0.10284,1.6095
0.32124,0.18773,1.6065,0.32634,0.088322,1.6458,0.1735,0.07682,1.63,0.17086,0.2114,1.6018
0.39302,0.27504,1.6177,0.38647,0.17496,1.6586,0.2339,0.17711,1.6398,0.24428,0.31136,1.6099
0.42155,0.33209,1.6186,0.40182,0.23377,1.6653,0.25385,0.24823,1.6392,0.27699,0.37923,1.603
0.40759,0.3302,1.6247,0.37379,0.23583,1.6727,0.22955,0.26638,1.6365,0.27153,0.39228,1.5979
0.34123,0.26513,1.6361,0.28729,0.17986,1.6827,0.15578,0.23571,1.6319,0.22267,0.35278,1.5951
0.19572,0.18588,1.6394,0.1235,0.11487,1.6817,0.013476,0.19588,1.6161,0.10664,0.29715,1.5846
0.025959,0.12449,1.6137,-0.059185,0.071945,1.6572,-0.15062,0.16607,1.5824,-0.040457,0.24381,1.5488
-0.14568,0.10501,1.626,-0.23612,0.05401,1.6583,-0.31664,0.16136,1.5889,-0.20133,0.22873,1.5711
-0.24477,0.081537,1.5161,-0.33675,0.033509,1.546,-0.41235,0.14364,1.4754,-0.29529,0.20616,1.4616
-0.28428,0.11069,1.5358,-0.38214,0.076068,1.5609,-0.44047,0.18475,1.4755,-0.31751,0.23595,1.4652
-0.20652,-0.026343,1.6506,-0.28406,-0.090629,1.6886,-0.38515,0.0062893,1.6318,-0.28416,0.093507,1.6086
-0.11661,-0.078032,1.648,-0.16906,-0.1653,1.6929,-0.30151,-0.096682,1.6606,-0.23264,0.018524,1.6324
-0.073955,-0.09409,1.6535,-0.11462,-0.18853,1.694,-0.25478,-0.1371,1.662,-0.20283,-0.013065,1.6367
-0.017627,-0.076039,1.6544,-0.049959,-0.17322,1.6948,-0.19416,-0.13246,1.6674,-0.15443,-0.0029864,1.6383
0.090327,-0.043629,1.6528,0.049861,-0.13652,1.6957,-0.0895,-0.089731,1.6593,-0.041413,0.035958,1.6229
0.26763,0.029007,1.6203,0.2195,-0.06388,1.6575,0.085903,-0.0075587,1.6178,0.14309,0.118,1.591
0.40121,0.0024436,1.6435,0.35514,-0.096445,1.6631,0.22044,-0.034395,1.6329,0.2768,0.093746,1.6299
0.42722,-0.1582,1.537,0.3626,-0.24673,1.5242,0.24783,-0.14607,1.5173,0.33093,-0.039471,1.5575
0.4363,-0.1624,1.5598,0.36475,-0.24685,1.5557,0.25528,-0.13894,1.5534,0.34775,-0.036281,1.5821
0.42924,-0.23007,1.6141,0.36121,-0.31756,1.6232,0.24447,-0.21611,1.6126,0.33243,-0.10485,1.6244
0.38568,-0.31465,1.6199,0.31262,-0.39831,1.6333,0.20056,-0.29498,1.6093,0.29006,-0.18492,1.6178
0.29535,-0.40075,1.5915,0.23187,-0.48798,1.6251,0.11175,-0.40008,1.5799,0.19496,-0.2829,1.5632
0.1783,-0.53614,1.6345,0.12212,-0.62666,1.6646,0.0035429,-0.5504,1.6013,0.077921,-0.42807,1.5887
0.16376,-0.63073,1.6455,0.13216,-0.73414,1.6673,0.0021264,-0.69023,1.6086,0.04001,-0.55368,1.606
0.18772,-0.55597,1.6433,0.18824,-0.66484,1.6638,0.052886,-0.66516,1.6106,0.046935,-0.52409,1.6083
0.22514,-0.3582,1.6262,0.22399,-0.46515,1.6575,0.09525,-0.47073,1.5963,0.083685,-0.33813,1.5823
0.30384,-0.19358,1.6163,0.27666,-0.29411,1.659,0.13748,-0.27333,1.6189,0.1642,-0.14158,1.585
0.29233,-0.1389,1.6205,0.24115,-0.233,1.6569,0.11102,-0.17384,1.6192,0.16868,-0.050377,1.594
0.21844,-0.10776,1.5991,0.14473,-0.19141,1.6278,0.031937,-0.10195,1.5888,0.11739,0.0075482,1.5728
0.083718,-0.003077,1.5504,0.0033209,-0.078076,1.5734,-0.099183,0.023402,1.5358,-0.0011625,0.125,1.5287
-0.062314,0.20593,1.4711,-0.14194,0.13842,1.4976,-0.23957,0.24638,1.4549,-0.13644,0.33973,1.4475
-0.13836,0.32526,1.3983,-0.21681,0.25701,1.4285,-0.31551,0.36207,1.3805,-0.21579,0.45719,1.3695
-0.068378,0.21862,1.3857,-0.13511,0.13899,1.418,-0.24968,0.2245,1.3691,-0.1644,0.33464,1.3531
0.097571,0.11342,1.3483,0.056561,0.016857,1.3834,-0.083565,0.069662,1.3606,-0.030734,0.1997,1.3414
0.1372,0.092039,1.3536,0.097312,-0.0071624,1.383,-0.043419,0.042414,1.3569,0.0058054,0.17408,1.3444
0.1571,0.019067,1.3804,0.10429,-0.074306,1.4115,-0.029241,-0.0070754,1.3866,0.036326,0.11778,1.3723
0.25267,-0.13325,1.4621,0.2027,-0.23187,1.4797,0.06846,-0.15812,1.483,0.13526,-0.031673,1.4843
0.24639,-0.22504,1.5827,0.17485,-0.31099,1.5908,0.060962,-0.20724,1.598,0.15189,-0.097714,1.6095
0.24079,-0.24716,1.634,0.16744,-0.3322,1.6452,0.054947,-0.2262,1.6339,0.14728,-0.11813,1.6428
0.2239,-0.21471,1.6607,0.20454,-0.3225,1.6872,0.064731,-0.29915,1.6344,0.087597,-0.15895,1.6248
0.17891,-0.25619,1.65,0.16772,-0.36442,1.6813,0.027822,-0.35721,1.6267,0.03911,-0.21756,1.6107
0.11623,-0.31072,1.6438,0.10227,-0.41728,1.6774,-0.038426,-0.41122,1.6236,-0.023499,-0.27289,1.602
0.07141,-0.36317,1.6638,0.053726,-0.46745,1.7002,-0.084229,-0.46006,1.6465,-0.068112,-0.32445,1.6212
0.038928,-0.4019,1.6668,0.023115,-0.507,1.7013,-0.11264,-0.5027,1.6448,-0.10094,-0.36707,1.6222
0.054842,-0.40975,1.6677,0.030212,-0.51411,1.6996,-0.10276,-0.49868,1.6391,-0.081065,-0.36405,1.6199
0.12951,-0.37834,1.6603,0.090119,-0.47901,1.694,-0.040443,-0.44288,1.6379,-0.00087185,-0.31307,1.6164
0.2124,-0.35588,1.6365,0.15241,-0.44354,1.6697,0.028532,-0.36902,1.6267,0.10229,-0.25162,1.6062
0.26807,-0.30966,1.6403,0.20665,-0.38955,1.6857,0.082738,-0.30851,1.6488,0.16273,-0.19792,1.6139
0.26711,-0.26816,1.6379,0.21423,-0.35072,1.6875,0.082815,-0.27953,1.656,0.15317,-0.16396,1.6165
0.1931,-0.23236,1.6349,0.15363,-0.32678,1.6759,0.012591,-0.27591,1.6498,0.063738,-0.14701,1.6208
0.066765,-0.23103,1.638,0.02847,-0.33294,1.6628,-0.11311,-0.2857,1.6351,-0.066514,-0.15133,1.625
-0.02873,-0.23337,1.647,-0.076641,-0.33516,1.6657,-0.21115,-0.27857,1.6316,-0.15641,-0.14491,1.629
-0.05796,-0.22064,1.6539,-0.12311,-0.31317,1.6764,-0.24439,-0.23723,1.6355,-0.16994,-0.11302,1.6281
-0.0019063,-0.1862,1.6536,-0.075762,-0.26668,1.6824,-0.18852,-0.17992,1.6369,-0.099571,-0.066179,1.6237
0.12056,-0.13874,1.6477,0.041434,-0.21065,1.6862,-0.065606,-0.11508,1.6352,0.031865,-0.013323,1.611
0.23763,-0.11246,1.64,0.16156,-0.18222,1.6849,0.051933,-0.085344,1.6384,0.14892,0.013484,1.6062
0.32307,-0.09655,1.633,0.25459,-0.16893,1.6837,0.13787,-0.075746,1.6478,0.22767,0.026573,1.6075
0.36286,-0.055483,1.6171,0.30771,-0.13526,1.6731,0.17974,-0.053565,1.653,0.25462,0.056929,1.6051
0.34173,0.01014,1.6124,0.29304,-0.072084,1.6707,0.15978,-0.0019483,1.6514,0.22544,0.11185,1.5987
0.2813,0.053125,1.6091,0.23075,-0.028556,1.6653,0.098727,0.04257,1.6434,0.16717,0.15486,1.592
0.21172,0.06876,1.6094,0.15714,-0.0091817,1.667,0.028823,0.067099,1.6425,0.10242,0.17558,1.5891
0.12669,0.02948,1.621,0.066605,-0.054564,1.664,-0.058258,0.027982,1.6442,0.019761,0.14169,1.6107
0.022547,-0.075556,1.5918,-0.048434,-0.16194,1.5884,-0.16308,-0.060318,1.5895,-0.074269,0.047799,1.614
-0.050398,-0.15953,1.522,-0.12591,-0.23951,1.4974,-0.23169,-0.12962,1.5063,-0.13835,-0.033256,1.5552
-0.049856,-0.25071,1.3967,-0.13088,-0.32243,1.3635,-0.22804,-0.20747,1.3807,-0.13018,-0.12376,1.4422
0.037235,-0.32116,1.2389,-0.040003,-0.40216,1.2224,-0.14166,-0.2926,1.2118,-0.04806,-0.19667,1.2574
0.13294,-0.33436,1.1124,0.06367,-0.4224,1.1211,-0.048191,-0.3327,1.0806,0.03709,-0.21882,1.0991
0.19308,-0.3338,1.018,0.13152,-0.42622,1.0326,0.011055,-0.34608,0.99513,0.090103,-0.22564,1.0056
0.23245,-0.31108,0.96546,0.18133,-0.40759,0.98643,0.053876,-0.34243,0.94536,0.12179,-0.21466,0.94976
0.26602,-0.26434,0.94505,0.24629,-0.37302,0.96592,0.10684,-0.35516,0.91345,0.1319,-0.21364,0.91745
0.26359,-0.24795,0.93274,0.25311,-0.35721,0.95817,0.11251,-0.35492,0.90488,0.1255,-0.2126,0.90212
0.24828,-0.25068,0.9278,0.23756,-0.35966,0.95365,0.097148,-0.35854,0.89846,0.11011,-0.21687,0.89495
0.2357,-0.2579,0.93123,0.22711,-0.3673,0.95557,0.087241,-0.36883,0.89864,0.09776,-0.22753,0.89642
0.23683,-0.27645,0.99741,0.22885,-0.38703,1.0171,0.089394,-0.3881,0.95761,0.098637,-0.24773,0.96138
0.25423,-0.27978,1.1561,0.24778,-0.38958,1.1775,0.10658,-0.3924,1.124,0.11,-0.2559,1.1238
0.26007,-0.25708,1.3379,0.25338,-0.36421,1.3658,0.11178,-0.369,1.3165,0.11424,-0.23242,1.3077
0.26288,-0.22796,1.4878,0.25372,-0.33406,1.5215,0.11197,-0.33477,1.4741,0.11797,-0.19896,1.4568
0.28234,-0.22936,1.5875,0.24028,-0.32891,1.6192,0.10175,-0.27903,1.5815,0.15289,-0.15043,1.5665
0.28055,-0.25623,1.6312,0.19337,-0.32065,1.664,0.10137,-0.19727,1.6382,0.21363,-0.1123,1.6224
0.24646,-0.28232,1.6323,0.14058,-0.29072,1.67,0.12706,-0.13451,1.6546,0.26545,-0.12238,1.6311
0.20753,-0.28885,1.6329,0.11668,-0.24419,1.6837,0.17692,-0.10058,1.6617,0.29623,-0.15612,1.6215
0.2107,-0.2967,1.63,0.12545,-0.2424,1.6815,0.19926,-0.10528,1.657,0.31088,-0.17381,1.6157
0.20563,-0.32058,1.619,0.12166,-0.26363,1.6704,0.20015,-0.12835,1.6495,0.30971,-0.20123,1.6082
0.18993,-0.35691,1.6025,0.091959,-0.31749,1.6411,0.14437,-0.16983,1.6307,0.27077,-0.21967,1.6051
0.12233,-0.41284,1.5639,0.015111,-0.39151,1.5841,0.043735,-0.23978,1.5765,0.17753,-0.26457,1.5749
-0.039399,-0.50584,1.4885,-0.14771,-0.4971,1.4913,-0.13312,-0.34181,1.4907,0.0030555,-0.35534,1.5102
-0.26804,-0.62162,1.3443,-0.377,-0.62583,1.3217,-0.37735,-0.47553,1.3316,-0.24937,-0.4741,1.3814
-0.4282,-0.6872,1.171,-0.53068,-0.70147,1.1294,-0.54028,-0.5521,1.1373,-0.42412,-0.53984,1.2111
-0.51006,-0.72386,1.0163,-0.60639,-0.73745,0.96445,-0.6194,-0.58972,0.96997,-0.51533,-0.57951,1.0583
-0.53582,-0.75652,0.93535,-0.62957,-0.77088,0.88193,-0.64448,-0.62335,0.89036,-0.54423,-0.6139,0.98222
-0.54059,-0.77985,0.91522,-0.63606,-0.79864,0.85925,-0.65535,-0.65057,0.87449,-0.55527,-0.63981,0.96555
-0.53926,-0.77812,0.94641,-0.63286,-0.79881,0.88903,-0.65582,-0.65102,0.9023,-0.55696,-0.63788,0.99537
-0.47149,-0.75751,1.0859,-0.56837,-0.78604,1.0339,-0.59748,-0.63796,1.0434,-0.4939,-0.6152,1.1299
-0.25517,-0.66771,1.3275,-0.35638,-0.71634,1.3048,-0.40988,-0.57561,1.2918,-0.29183,-0.51975,1.3451
0.020185,-0.49828,1.5165,-0.063555,-0.572,1.5231,-0.15793,-0.45846,1.481,-0.052759,-0.36601,1.4978
0.19852,-0.33578,1.6112,0.15897,-0.43391,1.6398,0.025546,-0.38359,1.5828,0.077846,-0.25317,1.5724
0.27381,-0.2153,1.6496,0.26299,-0.31983,1.6891,0.12491,-0.31669,1.6334,0.13308,-0.18109,1.6103
0.2511,-0.10498,1.6478,0.25748,-0.20656,1.6926,0.1231,-0.23326,1.6421,0.1067,-0.10127,1.6105
0.16135,-0.026738,1.6313,0.17018,-0.12836,1.6726,0.034965,-0.15747,1.625,0.015478,-0.026702,1.5976
0.058703,0.010989,1.638,0.067463,-0.094748,1.6622,-0.070722,-0.11515,1.6168,-0.088145,0.018271,1.6086
-0.0025264,0.03532,1.6407,0.010707,-0.071522,1.6529,-0.12854,-0.091941,1.6084,-0.1505,0.041678,1.6136
-0.019611,0.056302,1.6424,-0.008847,-0.050249,1.6547,-0.14866,-0.067919,1.6099,-0.1676,0.066428,1.6148
0.0048507,0.064602,1.6404,0.017521,-0.041831,1.6532,-0.12311,-0.061122,1.611,-0.14352,0.07243,1.6149
0.053143,0.064119,1.6389,0.062325,-0.043232,1.65,-0.080764,-0.056523,1.6119,-0.096151,0.077758,1.6181
0.093651,0.050567,1.6326,0.070672,-0.055093,1.6504,-0.074037,-0.026396,1.6228,-0.048324,0.1078,1.6215
0.092014,0.038189,1.6266,0.053456,-0.063133,1.6461,-0.087279,-0.012719,1.6241,-0.041226,0.11679,1.6207
0.062618,-0.0057758,1.6165,0.0065897,-0.10061,1.6299,-0.12349,-0.024369,1.6151,-0.055062,0.096894,1.6192
0.03743,-0.065517,1.5786,-0.028712,-0.15509,1.5792,-0.14961,-0.063757,1.582,-0.068188,0.049663,1.6042
0.066569,-0.037141,1.5723,-0.0035396,-0.12382,1.5756,-0.11969,-0.026957,1.5816,-0.032422,0.082524,1.6004
0.15673,0.059095,1.5508,0.079709,-0.020676,1.565,-0.026185,0.088126,1.5687,0.07275,0.1882,1.5723
0.21745,0.10121,1.4962,0.13391,0.02785,1.5085,0.040134,0.14605,1.527,0.14814,0.23658,1.5316
0.20924,0.027,1.4455,0.12122,-0.041782,1.4573,0.035368,0.083039,1.4792,0.14899,0.1642,1.4841
0.1749,-0.19422,1.3558,0.088457,-0.2669,1.3618,-0.0018336,-0.1484,1.3936,0.10921,-0.063945,1.4077
0.12963,-0.42222,1.2257,0.049,-0.49782,1.2149,-0.046525,-0.38885,1.2635,0.062797,-0.30606,1.2976
0.088893,-0.52444,1.0757,0.0067997,-0.59515,1.0539,-0.085057,-0.4908,1.1132,0.024395,-0.41591,1.16
0.058452,-0.55248,0.9851,-0.025053,-0.62144,0.95662,-0.11559,-0.51728,1.0183,-0.0061021,-0.44728,1.0725
0.028153,-0.56128,0.94496,-0.057612,-0.62543,0.91568,-0.14337,-0.51667,0.97752,-0.03093,-0.45237,1.032
0.009805,-0.55941,0.92278,-0.083074,-0.61736,0.90307,-0.15487,-0.49948,0.96901,-0.033591,-0.4432,1.0117
0.0064377,-0.55057,0.9124,-0.090454,-0.60389,0.90071,-0.1512,-0.47862,0.96502,-0.024808,-0.42746,0.99824
0.018729,-0.5334,0.90629,-0.082071,-0.58022,0.90319,-0.1301,-0.44579,0.96435,0.00074317,-0.40403,0.98774
0.023944,-0.52752,0.91371,-0.079244,-0.56972,0.90988,-0.12117,-0.43358,0.9723,0.010787,-0.39826,0.99644
0.021199,-0.5347,0.90748,-0.082379,-0.57614,0.90415,-0.12252,-0.43958,0.96878,0.0099889,-0.4064,0.99167
0.014775,-0.54011,0.90428,-0.089336,-0.58032,0.90118,-0.1271,-0.44284,0.9661,0.0059873,-0.41203,0.98901
0.013771,-0.54007,0.90543,-0.089922,-0.58182,0.89995,-0.13147,-0.44513,0.96374,0.00052695,-0.41204,0.98981
0.025138,-0.4911,0.9934,-0.077733,-0.53812,0.98424,-0.1293,-0.39992,1.0324,-0.00068183,-0.35853,1.0629
0.087208,-0.33172,1.1954,-0.012127,-0.38685,1.1981,-0.075378,-0.24937,1.2267,0.049014,-0.1945,1.243
0.14969,-0.082495,1.4358,0.049122,-0.11744,1.4655,0.0019584,0.027402,1.4724,0.13396,0.065229,1.4575
0.12754,0.061425,1.5644,0.026876,0.060876,1.6091,0.023225,0.21305,1.6006,0.15886,0.20948,1.5677
0.083835,0.13376,1.6097,-0.014308,0.15517,1.6558,0.011269,0.30433,1.6407,0.14398,0.27355,1.6058
0.019908,0.14706,1.5976,-0.087067,0.14412,1.6203,-0.092216,0.29501,1.6244,0.046795,0.29479,1.6177
-0.061325,0.12567,1.5586,-0.14825,0.068748,1.5325,-0.23282,0.19377,1.5485,-0.12408,0.25509,1.6
-0.11794,0.085313,1.5177,-0.188,0.016958,1.472,-0.29519,0.12084,1.4825,-0.21022,0.19895,1.5601
-0.11094,0.059385,1.5023,-0.17237,-0.016408,1.4543,-0.29069,0.075156,1.4651,-0.21613,0.16158,1.5446
-0.059625,0.032373,1.5,-0.11595,-0.048826,1.4529,-0.24168,0.033928,1.4662,-0.17334,0.12674,1.5448
0.033752,-0.018197,1.4993,-0.020176,-0.10234,1.4549,-0.14952,-0.027324,1.4737,-0.085056,0.072294,1.5496
0.1449,-0.072634,1.5122,0.09556,-0.16065,1.4696,-0.038781,-0.093165,1.495,0.022202,0.011224,1.5671
0.21605,-0.11106,1.5234,0.16743,-0.20068,1.484,0.033109,-0.13458,1.5119,0.094161,-0.028279,1.5799
0.25201,-0.13777,1.5216,0.20144,-0.22786,1.4833,0.068672,-0.16009,1.5174,0.13287,-0.05424,1.5831
0.25269,-0.15113,1.5178,0.20188,-0.24163,1.4807,0.0696,-0.17447,1.519,0.13534,-0.068114,1.5829
0.20624,-0.1432,1.5337,0.16086,-0.23794,1.5008,0.024619,-0.17322,1.5291,0.084485,-0.060707,1.5884
0.089678,-0.068456,1.6066,0.077909,-0.17688,1.5976,-0.066752,-0.15341,1.5636,-0.054995,-0.018369,1.5978
-0.036862,0.0021408,1.6435,-0.039699,-0.10577,1.657,-0.1781,-0.10825,1.6015,-0.18111,0.029915,1.6078
-0.12043,0.059417,1.6605,-0.1201,-0.044265,1.694,-0.25275,-0.063885,1.6324,-0.26149,0.07106,1.612
-0.15187,0.09266,1.6658,-0.15442,-0.0075863,1.71,-0.28343,-0.032758,1.6445,-0.2896,0.098871,1.6093
-0.12193,0.1092,1.6629,-0.12249,0.012102,1.7142,-0.25083,-0.020454,1.6509,-0.25989,0.10819,1.6066
-0.048202,0.1206,1.6521,-0.031485,0.027127,1.7059,-0.15469,-0.027752,1.6489,-0.18617,0.095813,1.6024
0.030804,0.13873,1.6401,0.074629,0.052242,1.6888,-0.037034,-0.030719,1.6444,-0.10259,0.081761,1.6049
0.07904,0.15813,1.6311,0.13001,0.076464,1.6818,0.022454,-0.0166,1.6436,-0.051376,0.090964,1.6015
0.10541,0.18147,1.6239,0.15708,0.10377,1.6813,0.050717,0.0064901,1.6485,-0.024022,0.10988,1.5973
0.13197,0.18888,1.6281,0.18744,0.11202,1.6828,0.082847,0.011478,1.6507,0.0037792,0.1135,1.603
0.17559,0.17735,1.6375,0.23599,0.095792,1.6816,0.12872,-0.0024675,1.6492,0.046706,0.10284,1.6151
0.23906,0.15321,1.6423,0.30052,0.065615,1.6699,0.18696,-0.025986,1.6389,0.10559,0.084879,1.6252
0.28564,0.13662,1.6318,0.3479,0.047615,1.6438,0.23207,-0.042112,1.6209,0.15003,0.069248,1.6268
0.25635,0.14529,1.6239,0.32325,0.060419,1.6355,0.21313,-0.037185,1.6192,0.12449,0.068902,1.6253
0.16411,0.14591,1.6297,0.23134,0.06501,1.649,0.1271,-0.038181,1.6292,0.034497,0.064663,1.6236
0.061756,0.125,1.6336,0.12804,0.042993,1.6541,0.025563,-0.059505,1.6231,-0.066449,0.043548,1.6149
-0.028948,0.09096,1.6386,0.038054,0.010606,1.6591,-0.05653,-0.093863,1.6144,-0.15163,0.0066577,1.6077
-0.064673,0.063134,1.6423,0.011623,-0.011181,1.6508,-0.074512,-0.12093,1.5993,-0.17936,-0.031226,1.6077
-0.065144,0.091819,1.6411,0.02229,0.03122,1.6507,-0.047261,-0.093378,1.6057,-0.16397,-0.020643,1.6128
-0.022741,0.1562,1.6365,0.078662,0.1223,1.6503,0.042105,-0.019472,1.6142,-0.088216,0.020294,1.6176
0.033322,0.229,1.6362,0.14116,0.22557,1.6518,0.14224,0.077609,1.624,0.0072976,0.081075,1.6255
0.066317,0.26805,1.636,0.17156,0.29571,1.6474,0.21276,0.15366,1.6245,0.082613,0.11857,1.6319
0.09004,0.2576,1.632,0.18337,0.31406,1.6376,0.26254,0.1895,1.6146,0.14878,0.11794,1.6292
0.11518,0.17638,1.6456,0.18198,0.26082,1.6598,0.29975,0.1743,1.6296,0.21958,0.063957,1.6346
0.17975,0.12042,1.6528,0.2338,0.21246,1.6734,0.3604,0.1485,1.6247,0.29851,0.027476,1.6221
